CD44,TOP2A,SAMSN1,RBM47,CORO1A,ZC3HAV1,HLAA,group
5.643387412,4.459555348,4.237135315,5.629314141,6.330829964,3.730352366,10.26129042,0
6.935875783,5.559241732,5.589274397,6.103474004,6.388579733,4.471504753,11.37835242,0
6.201967512,4.614195159,4.558589075,4.997967303,6.884524529,4.282757819,10.60047235,0
5.190298246,4.146120946,4.518568759,5.314344137,5.907977594,4.063977787,10.38969997,0
5.249380115,4.144757625,4.924933816,5.385277405,6.150840246,4.155067524,10.54000518,0
6.577918267,4.409543855,4.904074508,5.758455075,6.197236715,4.426872197,10.96706835,0
5.754877073,4.083554359,4.283664196,5.37205983,5.985394044,4.559186777,10.48459513,0
5.843921139,3.999962996,5.125251632,5.335997723,6.309741013,4.192818135,10.99279366,0
6.313047207,4.999841787,4.949586955,5.867714051,6.519603517,4.701571749,11.04461743,0
4.587264018,4.495755362,3.311438012,4.670704219,6.146496191,4.072248206,11.09262002,0
4.769971032,4.466222915,3.978876501,4.530067405,6.698137748,4.461563056,10.68059826,0
9.132034108,8.410894042,8.222716886,8.380388491,9.711381036,6.520427229,12.82700258,1
8.421432434,7.465258595,8.486098764,8.68172171,8.910904826,6.041952261,12.43736462,1
6.620078845,5.501020096,5.857370135,6.578383041,7.043244338,5.13762303,11.07754645,0
5.5074221,4.280232578,4.352122184,5.074945651,6.78757234,4.386203703,10.25045082,0
4.998231475,4.413166595,3.648317572,4.614802674,6.339505609,3.98811477,10.96741467,0
7.240950894,5.050929823,6.505111161,6.778958134,8.743567136,5.478358908,11.86159618,1
6.723579,4.530939376,5.053806507,5.132485683,7.650292097,4.710748057,11.40983774,1
5.418445254,4.150441068,4.171785029,5.100887229,6.573589552,4.043183359,10.6465258,0
7.45256335,5.735899586,6.441473456,7.2602306,8.699084884,4.990735425,11.841948,0
5.610503945,4.940985591,4.109639455,5.515537039,6.139307855,3.809874955,10.52849903,0
6.297406121,4.621000532,4.385236604,5.49303599,6.557279645,3.880264269,10.77104169,0
5.790565715,4.198286293,3.47579779,4.38320482,6.163842575,3.987303471,10.93264142,0
5.895241764,4.303185535,4.623076577,5.173072899,6.717202608,3.864120997,11.00697346,0
5.823020832,5.894939855,4.018678607,5.709872871,6.392040702,4.423462651,11.10572833,0
7.309883035,5.511995615,5.352968525,6.233841383,7.760956092,4.907812414,12.11394167,1
9.373959519,8.200322628,8.985136691,9.045578892,9.078323786,6.577578806,12.94029537,0
7.582502285,6.900907585,6.272769076,6.574467346,7.877840587,5.407630209,12.45929998,1
6.471569814,6.445900356,5.815382779,6.140635424,7.589213181,5.626807226,12.70485417,1
7.025915736,5.502866282,6.731532181,6.341089839,8.58074172,5.487051104,12.65105095,1
7.006071888,5.682329693,5.646407496,6.028605768,8.209321465,5.069736143,12.41431053,1
6.702543226,5.786394024,6.314536252,6.23225753,8.177172067,5.574142515,12.35680474,1
6.700602264,5.476370822,5.3295653,6.03262551,7.969438983,5.433633868,12.21362261,1
7.029992273,5.284021646,5.841219241,6.040654759,8.018467678,5.568405954,12.28420452,1
6.328189947,4.183472089,4.363840656,4.800197306,6.324998055,4.19203435,10.68536293,0
5.537566288,3.935992116,3.851954941,4.64511034,6.307397261,4.251272852,10.4058337,0
5.56709119,4.695972654,4.316842364,5.615678776,6.542596633,4.243186658,11.24546747,0
5.394006916,4.481338858,3.752429941,5.371808987,6.905565126,4.063611262,10.30531213,0
7.212282205,5.937822973,6.167936919,6.174622328,7.749386017,4.766902354,11.60061321,0
6.03540308,4.488300258,5.105309652,5.881969202,6.822243283,3.615134473,10.1532666,0
5.978299512,5.130225562,3.976296515,5.043937657,6.247572773,4.095913158,10.50547677,0
6.565024449,4.809495063,4.249212992,5.590354325,6.960022903,4.197018733,10.95620793,0
5.885811304,4.544285435,4.834716704,5.240482225,6.385107893,4.012189608,11.1731227,0
5.66062162,4.411423753,3.91395094,4.625313816,6.33786032,3.865845522,10.86527605,0
7.758773589,7.278956743,6.721979551,7.154824939,8.668465022,4.91356557,12.5014538,1
5.612023717,4.315763294,4.975844914,5.768123059,7.04565862,4.123560674,11.45100779,0
5.968859377,4.737363553,4.541903372,5.099023621,6.672651264,4.599057756,11.05423493,0
6.202754809,4.890817233,5.176688234,6.324453442,7.723128031,4.178846108,11.22613986,1
5.928752343,4.884271369,4.056957859,5.083870244,6.670983278,4.216202038,10.82449474,0
5.756944487,4.312262666,4.689559115,5.625636411,6.293300964,4.120118865,10.95433478,0
8.176261783,6.44309075,6.671888609,7.157622119,7.261031984,4.712280999,11.26854596,1
6.148938602,4.724263046,3.892804076,4.67007308,6.25902801,3.855574725,10.84580278,0
5.642364731,4.811684178,3.368318223,4.490494958,6.077957839,4.004341106,10.30702243,0
6.571346657,5.320100331,4.698109694,6.132916617,6.368578757,4.130277725,11.3696006,0
6.46287429,8.001589413,4.633425247,5.524324055,6.699922114,4.474672336,11.33972422,0
5.966338347,7.160581618,3.553709941,4.728343316,6.090853795,4.427431782,11.19181191,0
5.474749014,4.195769794,4.198144081,5.095656025,5.574826964,5.232862426,10.44184763,0
5.224923138,4.225403866,3.540062136,5.009283632,6.077261935,3.873795692,10.91551766,0
5.053343991,4.173972391,3.46034612,5.018522732,6.17998317,3.638240562,10.89626903,0
6.910164493,5.171405199,5.415558776,5.837295762,8.236984752,4.547600382,11.75018381,1
7.466006295,5.752466918,6.512506533,7.248691315,7.38301295,4.732048406,11.77522291,0
5.96316547,4.576231515,4.279222546,5.824124313,6.81734275,4.632395373,11.20184492,0
7.02940815,5.565133281,5.081886067,5.747285816,7.245937239,4.482914172,11.30897174,1
6.934204833,6.400706736,6.447852936,6.86357277,7.605016445,5.199749142,12.53544927,1
6.815560108,4.895346765,5.279128102,5.887092499,7.435288053,4.683123827,11.55035975,1
5.88340413,4.397651329,5.310642338,5.639973841,7.528907448,4.067024366,10.9996378,0
7.787567727,6.514917504,7.278444976,8.02278648,8.141204388,5.342606489,11.88116064,1
6.483227415,6.310414734,5.560535391,6.263796586,6.927630568,4.773131989,10.89036703,0
6.044263805,4.824317273,4.811512519,5.884787796,6.206563857,4.341691138,9.879102295,0
8.823427443,8.406549649,8.085029581,8.388034909,9.584951912,6.028173903,12.56802252,1
6.870195752,6.703154358,6.443914375,6.365741917,7.483372971,5.661478743,11.97529452,0
6.530043737,5.209438819,5.268761407,5.5762504,6.927630568,4.232316029,10.62425796,0
7.654624213,5.290110887,7.682438834,6.537176249,9.018195137,5.75900557,12.50482603,1
7.057980175,5.266663511,6.729351306,6.440589125,8.141740823,5.19941804,12.21732076,1
9.375575294,7.704526027,9.445179293,8.926993955,9.695823256,6.360039532,13.25858249,1
4.662153045,4.089363351,3.514501977,4.846199256,5.845042315,4.263967888,10.48887469,0
6.945707233,6.091003827,6.284759906,6.280901672,7.79410792,5.19488455,12.45124966,1
7.358565767,5.781512131,6.546174972,6.738703781,8.293859287,5.217323532,12.27422988,1
5.660639974,4.4037375,4.342746155,4.661522979,5.809763844,4.037682913,10.38170751,0
6.408559833,4.593256885,5.480637795,5.880133319,7.934044861,4.480762017,11.68210406,1
6.219959332,4.566401648,5.102449485,5.656731953,7.028212257,4.063139543,11.07437884,1
4.473411636,4.460907618,3.155672634,4.758523651,5.878550398,3.932429706,10.75475537,0
6.78603679,5.022199855,5.501009116,5.909324012,6.810059574,4.452579901,11.30470704,0
5.868014644,4.09615922,4.215890099,4.910365198,6.404786829,4.297746792,11.14912851,0
5.159917951,5.346385311,5.322728695,5.589416621,5.736363223,4.689113248,10.27968514,0
5.88345726,5.514309773,4.993032987,5.769025955,6.182938008,3.888302307,10.56695538,0
5.673393805,4.959018305,4.579762002,5.401284752,7.202480162,4.477179939,11.25454909,0
5.969832163,4.756322773,4.632330643,6.099764102,6.32108568,4.25122123,10.22235964,0
5.976243688,4.611478632,4.268608773,5.741644247,6.925776294,4.295026749,9.961328317,0
5.544180235,4.004778394,4.25302983,5.655123987,6.564865213,4.175978579,9.915850704,0
5.40061032,4.511166592,3.992522185,4.974991639,6.658726057,4.138212464,10.83139961,0
6.081690941,4.443914445,4.191072095,5.654065116,6.644558134,4.072248206,10.94203223,0
7.370034092,5.217697481,6.31405622,6.137986406,8.159189284,4.665074024,11.67,1
9.022986622,8.446731418,8.806967718,8.993229145,9.72108301,6.413979959,12.73887283,1
8.497464594,7.940876386,8.017593923,8.404281955,9.443153709,6.025907093,12.89847175,1
7.592101001,6.211404257,6.099027639,6.312412731,8.089909956,5.506811809,12.06438922,1
7.092187554,5.863402344,5.833687853,6.674156394,6.425066563,5.096598274,11.22954324,1
5.931056737,4.415795197,4.465505811,5.830818288,6.720830729,4.317313513,10.14096618,0
6.715311544,4.353165879,4.755365936,5.606283426,7.095049427,4.432835451,11.0316247,1
8.257859859,7.378917353,7.017105557,7.10883129,8.353360363,5.251914283,12.28681008,1
8.402759063,6.042404005,6.304504157,7.538550642,8.994064895,5.670928587,11.72642868,1
6.727666443,5.071438893,4.228355789,5.464795569,5.780675943,3.956947382,10.47940348,0
6.605469087,4.481465645,4.357473515,5.862141964,6.702041197,4.346120717,9.944035428,0
5.871293518,4.150441068,3.961593519,4.709307993,6.263274488,4.186672976,10.47704954,0
7.339391471,5.732615665,6.085652453,6.914859533,7.168869242,5.078281625,12.04566327,0
7.338943572,5.905246384,5.064200692,6.118971769,7.247891344,4.62277779,12.24347815,1
6.344469383,5.469120426,5.010675927,5.648729654,6.761011852,4.429129665,11.78316983,0
6.335055925,5.846644875,4.51087175,4.944488107,6.37409555,4.118890708,11.43116089,0
5.703754077,4.072669356,4.255008103,5.091898794,6.752518688,4.253272858,10.73453831,0
6.174343277,3.976900444,4.392893117,4.994897644,6.483982426,4.405730742,10.85953817,0
4.736962004,4.198579084,3.656456432,4.965588734,5.833157595,3.825775317,10.44728618,0
6.966209974,5.124424501,5.994830936,6.076320755,8.223296661,4.916049693,11.45690891,1
6.150623306,4.845001813,5.439493309,5.434274595,7.241896907,3.831813076,11.16194246,0
5.790871027,4.587747599,5.249583223,5.833174531,6.625187765,4.241464831,11.00650187,0
5.896808896,4.540243236,5.170247356,6.031620537,6.182963056,4.134796891,10.3067617,0
7.296807036,5.560992029,6.41762469,6.66708039,7.840622148,4.491187629,11.60790014,1
6.424820563,4.774025777,4.869556166,5.842274455,7.297119209,4.789271664,11.55135726,0
8.84020265,5.626563051,7.149318635,7.374322257,9.729670173,6.128172682,12.09313726,1
5.529629038,4.331467845,3.707296325,4.553129869,5.501350728,3.875924058,10.50899963,0
6.536295843,4.467731237,6.121963544,6.400620174,6.068810987,4.354701796,11.31571182,0
5.442978391,4.425147883,3.752279048,4.653696154,6.535680581,4.028004941,10.63595078,0
6.691105811,4.768682554,5.528297706,5.879361624,7.44554662,4.837081388,11.51701741,1
6.891558854,4.198125172,5.105309652,6.054542663,7.642260177,4.960764531,11.77887439,1
5.268051692,4.421513618,3.261424554,4.55317666,6.594899778,4.207594502,11.17322906,0
6.514584001,4.597978863,5.248671811,5.974514188,6.326405946,4.39171995,10.8824413,0
5.461397006,4.466687549,3.730088753,4.962947134,6.600546282,4.012981041,11.0958866,0
4.844536446,4.35360014,3.4809388,4.138421497,6.015207249,4.262118709,10.31514999,0
8.131810282,7.338627473,7.856847213,7.884179749,8.915922917,5.97424343,12.97319258,1
5.671775494,4.355784167,3.895836624,5.074187124,6.495318619,4.021952973,10.99236364,0
4.842473685,4.033724956,4.148645395,5.281330641,5.662443327,3.973858706,9.995628236,0
4.753695085,4.425252654,3.886760854,4.442260111,6.255255834,3.961910824,10.5365684,0
5.318966308,5.049025309,3.899636133,4.576130381,6.101469703,4.12567914,10.34684793,0
5.441076966,4.710348863,3.808283931,4.925780343,6.972591262,4.654295006,11.46360735,0
5.818075577,4.777803959,4.196416698,5.278424065,6.751181809,4.193329744,10.77417131,0
6.389485069,4.808630168,5.573400718,6.066641538,7.857261268,5.109817996,11.13614538,0
7.68667648,7.018268269,6.816217166,7.52006907,7.593023091,4.815762505,11.48427089,0
5.953619959,4.484842713,5.824753172,6.777409761,5.222727339,6.036559688,9.879303535,1
5.735559569,5.85298083,4.465618372,5.819487339,6.912858088,4.344112571,11.86986997,0
6.873942829,5.201045571,5.166407213,5.479329987,6.94578551,4.562659692,11.21719911,0
9.000615044,7.004757624,8.225698174,8.391999509,9.273518034,6.526161514,12.30076078,0
6.716747041,5.111087637,5.846911117,6.591336126,7.225221453,4.721343799,11.56396946,0
6.029018735,4.760738743,4.771384704,6.165191022,7.096441894,3.918494318,9.814780213,0
7.104946475,6.999650234,6.209239603,6.66908988,7.656738525,4.592549327,11.30113745,0
6.670832699,4.1453843,5.040860567,5.52227726,6.529866493,4.105908129,11.12130605,0
6.603969635,4.279987163,5.249218692,6.13356308,6.991807003,4.595011654,11.62562214,0
9.61494168,6.956321407,8.059898561,8.014540939,10.53879208,6.772933614,12.75761317,1
7.702600303,5.620882652,6.86071323,7.179766695,8.052635816,5.49998815,12.71208206,1
6.720829491,5.099710347,5.465094315,6.097654485,6.803760133,4.716334408,11.45055624,0
6.636070428,4.800159231,5.672499757,6.368415675,7.455956685,4.582191472,11.85010666,0
6.639236668,4.82845643,6.107647261,6.887420612,7.565574424,5.053629694,12.48023376,0
6.046096704,4.811120658,4.852141626,6.037715579,6.294477737,4.112332234,11.04665696,0
7.478303404,5.278719852,6.513682356,6.412185903,8.347609143,5.472407124,12.04681278,1
7.694374162,5.899395656,6.671017552,7.134922797,7.659683417,5.247907366,11.48347566,0
7.015815248,5.487075631,6.108391898,6.598963115,7.13538746,4.466697473,11.49019139,0
7.824730238,7.171699304,7.131348779,7.701851791,8.247204777,5.733899106,11.88155715,0
5.878704936,4.323909957,4.699260153,5.416247025,7.088850992,4.709897767,10.73493203,0
6.683809984,4.402635682,5.224234686,6.182664415,7.219979814,4.728483246,11.05780689,0
6.162927935,4.584187084,4.840301361,5.60257976,6.786447538,4.248622633,11.3681203,0
8.15290549,7.631430254,7.879807759,7.876195524,8.8740634,6.177591389,12.86987064,1
6.722917872,5.320305567,6.654736904,6.556926051,7.572587939,4.865910477,12.06725349,1
5.433810764,4.294492617,4.86947212,5.736632228,6.847112814,4.588583695,11.37972507,1
6.694419467,5.505481637,5.725676183,6.888292844,7.337479932,5.303803314,10.53300278,0
8.319811782,6.049415849,7.549428293,7.701217175,8.464234725,6.099724169,10.97076984,1
6.00225631,4.435962466,4.564524842,6.183195498,6.000852884,4.182084862,10.48781496,0
8.497593324,6.602031971,7.721414721,8.266915056,8.972396307,5.902351837,11.93369044,1
6.586086523,6.643332306,5.697181424,5.879067806,7.146481725,4.809121592,11.20192383,0
5.916156463,5.557078806,5.136147321,5.215268356,6.828398693,4.011514245,10.62756675,0
5.67720405,4.456777122,5.066738729,5.718827737,6.262990052,4.849191296,9.772038113,0
6.09863081,4.862752755,4.220865551,5.435467403,5.799823505,4.426018755,10.41845454,0
9.139805154,9.243492498,8.138135798,8.577521208,9.096523934,6.339241718,11.85682883,0
8.050515991,7.25947085,7.393931375,7.758316814,8.787653617,5.630700611,11.63874456,1
8.904732031,8.29962878,8.404695128,8.706169515,9.762610322,6.76314763,12.13385393,1
6.698041969,4.507083044,4.694355908,5.606416584,7.144970239,4.57781923,10.97723929,1
5.275174493,5.10279736,4.243535198,4.814663197,6.976983514,4.168998358,10.85766766,0
5.886825213,4.176193886,4.600782846,5.386400416,6.724122732,4.850130338,10.82024685,0
4.80380351,5.390800387,4.017810417,4.847252253,6.886012796,4.14103626,11.38560491,0
6.861729534,5.240424882,6.737007073,6.964485195,7.841015777,5.44707102,12.82373538,1
7.272936517,6.696572431,6.370445954,6.242157955,7.624705791,5.155011519,12.41779821,1
5.704974718,4.471591228,4.352359899,5.304861262,6.906603869,4.200258239,11.3138747,0
6.086996503,4.326663684,4.426034801,5.800599275,6.28332704,4.187908063,10.36140878,0
7.660953592,6.310563475,6.903303705,7.597187114,8.324927659,5.397535951,11.87454847,0
6.534816048,4.572824736,5.797109238,6.550808594,7.186510233,4.422819267,11.78120116,0
9.522982017,9.69612929,8.666530053,8.770932565,10.8979165,7.03442215,13.27981036,1
9.146942701,8.949184103,8.729063303,8.667421269,9.946229624,6.741484229,13.13216496,1
6.902236009,6.47708799,5.522804588,6.091729921,6.7842387,4.637978803,10.23921887,0
4.756781697,4.984525706,4.056718794,4.717487227,5.923962587,4.10791399,10.19866276,0
7.471306477,5.624367348,6.664679594,7.161218856,8.119080136,5.133683378,11.77792029,1
6.183206473,4.467325551,4.7823145,6.187127859,6.298385485,4.334493433,10.36419223,0
7.926490842,6.952093251,7.031764917,7.907355788,8.459359634,5.236823857,11.77921085,1
6.32641909,4.991060194,5.231728643,6.259265055,6.455314052,4.367759335,10.56643715,0
8.402556055,6.202513521,7.697754407,8.501461765,8.047546496,5.539836091,12.47353168,0
6.73901434,4.795437473,5.968540596,6.875340053,6.978019035,4.548554306,12.58804917,1
9.048208916,8.015944716,8.537530355,8.261134662,9.355722754,6.250079984,13.05932966,1
9.041349044,7.469986868,8.140196569,8.426199399,8.891064586,6.313901709,12.27929974,1
4.551779338,4.144497989,3.393056599,5.104641873,5.56850847,4.043721599,10.38322399,0
5.954573331,5.100528822,4.66180281,5.159143031,6.922193942,4.831409691,10.88745097,0
7.706617607,6.610070587,6.389082219,6.453626762,7.467090494,4.797514536,11.23682279,0
7.746201061,5.79919959,7.227057992,6.860799199,8.3550975,5.375341317,12.2951712,1
9.807037927,8.972179045,9.434228528,10.11125638,9.516829087,6.233690277,12.44134073,0
7.136924541,7.43257758,7.183354945,7.183354945,8.368260328,6.012435649,12.99279541,1
6.288764142,5.523633577,6.264002678,6.310119233,8.008304444,4.713230934,11.76179134,1
5.794829754,4.398371783,4.85137179,5.572575532,7.519546075,4.525990099,11.339295,1
6.726234243,4.650433845,6.205956156,5.979828311,7.527603803,4.74828246,11.67548986,1
6.255725098,6.742392858,6.569219615,6.174735458,7.408551453,5.167269652,11.87075132,1
6.285987936,4.282765387,5.214917337,5.759223579,6.694605083,4.635924674,10.84352059,0
4.975233224,4.524584072,3.56923311,4.986325937,6.291150546,3.901858744,10.53272946,0
5.601027652,4.163558967,3.514036422,4.735262614,6.131671028,4.327887252,10.3264271,0
6.098314242,4.984525706,3.834889145,5.099334359,6.158864661,4.730218017,10.39586999,0
5.885486001,4.730370975,4.328615451,5.748626112,6.436947581,4.613159149,10.37010153,0
6.4875479,4.438479639,4.062325438,5.648242044,6.517517559,4.211666265,10.87199179,0
5.420849393,4.853602251,3.722660635,5.450323792,6.395459477,4.24133804,10.35874744,0
6.329650894,4.755162795,4.42496754,5.684833547,6.944692909,4.56942419,10.42974994,0
8.110796297,5.851468947,7.351404529,7.184197516,8.506334184,5.147860636,12.35782239,1
5.826179769,4.647721631,4.881535157,5.948796878,6.464889057,4.481374314,10.92070195,0
6.762760299,4.924944984,6.067587605,6.521128077,7.964949242,5.02212866,12.17995362,1
6.089456497,4.514643538,4.392349678,5.699018336,6.843167386,4.165336328,10.69201316,0
5.897073344,4.967441965,4.949608466,5.151302418,6.28974838,4.356509984,11.27831657,0
9.594021218,7.340899249,11.47217744,10.94647507,12.21712628,9.233826863,12.61982908,0
8.159032386,7.530960135,7.436891075,7.540035249,7.665541976,5.072778494,12.34305696,1
6.202627758,5.41345076,5.836905369,6.092243445,7.465410158,4.594273604,11.35892313,0
4.431716055,4.158585425,4.097468088,5.02428277,6.257060917,4.247531982,10.93196223,0
5.984475108,4.36084538,4.565311231,5.433771543,6.609668446,4.488641233,10.51850105,0
5.977686169,4.496150606,4.678144021,5.006280007,6.615810557,4.490791639,10.74571978,0
6.945142557,5.402738156,6.389302846,6.750194642,7.157397485,4.521211738,10.98828208,0
8.678222987,5.127670643,7.285198083,8.81142427,8.081696247,5.759168958,12.30628092,1
6.118696728,5.237372108,5.321435017,5.768937379,7.565448747,4.366768191,11.8195583,1
5.884917841,5.363154029,4.48494632,5.270935225,6.456328684,4.186446584,10.88826908,0
6.650080513,4.491717438,4.864579425,4.966937432,5.95839582,3.959667714,9.672485635,0
8.301263526,6.46539124,8.236179626,8.406660075,9.138268728,6.179766013,13.12341561,1
4.953850394,4.271212669,4.477366422,5.44556823,6.571999945,4.206900114,10.81934903,0
6.644302279,5.638358776,4.056362287,5.454090934,6.114923452,4.091200032,10.69445269,0
5.255704052,4.938262929,4.245061441,5.197236151,5.610393848,3.700738441,10.61795432,0
6.148654833,4.770429129,4.963107113,5.79406334,7.424379777,4.695824294,11.51727318,1
8.536895145,8.641649479,8.467576185,8.603900143,9.013489334,6.609107535,12.52417393,1
8.249846304,6.681160337,7.565666096,7.528651991,9.661334794,5.898565214,13.33848369,1
7.356048492,5.138212557,4.833551554,5.364496576,6.633287865,4.491645522,10.90348408,0
6.805977321,5.882379139,5.520064387,5.458346733,7.934392051,5.300150839,11.9268056,1
7.891381878,6.986689501,7.699772179,7.903249084,8.339413572,6.445245221,13.04182828,1
5.252427706,4.266160859,3.715608963,4.523946164,5.861211478,3.708086606,9.989518639,0
5.630074547,4.018998612,3.959235793,5.12032508,5.649383694,3.520554862,10.30132324,0
9.114310554,8.448495299,8.884279781,8.830868508,8.859706904,6.339222205,12.06123364,0
7.653755092,5.522859196,6.7297684,6.99364104,8.360036925,5.412360481,12.4998671,1
8.204872183,7.645483694,7.6176969,7.754607155,8.835631809,5.670623364,12.90609999,1
8.565752393,7.494654434,7.8501619,8.244883848,8.859572634,6.029586409,12.73750667,1
7.935586441,7.119291022,8.55706403,8.289072659,8.460015123,6.132377543,12.04227563,1
8.149653174,7.20792403,7.761458727,7.171233942,8.167530774,5.785055511,12.27265879,1
6.622000708,6.021250232,5.694050542,5.551374391,6.984453076,4.802166588,11.92423212,0
5.846266469,4.073029623,4.218238689,5.096596753,6.199813174,4.200223975,10.95896041,0
6.417413158,4.462188427,5.593194703,5.869351121,7.015367535,4.353475514,11.26034178,1
7.076336525,6.041994422,7.326943695,7.017360298,8.131673196,5.753321546,11.66122923,1
8.43851809,7.10028297,7.989229773,7.742351142,9.215058335,6.009193234,13.00508945,1
4.817435687,5.748324231,5.564152521,5.832424005,6.670376403,5.363282662,12.21732076,0
8.183151558,5.736452457,7.351523642,6.936646264,9.840931211,5.681772099,12.8847129,1
7.063664669,6.45425216,6.519996571,6.83400413,8.394670121,5.360140875,12.91379722,1
4.517609794,4.743953712,3.881784684,4.811974579,5.747820976,4.66662121,9.877583771,0
5.747217344,4.602792326,4.427961576,4.946310458,5.911126323,4.714064552,10.87721606,0
7.497204577,7.104084866,7.558557138,7.368535852,7.820955545,5.553745081,12.47575032,1
5.407626606,4.114431016,4.482170239,5.479080851,6.071135124,4.105427454,10.57223157,0
6.169532852,4.184505891,5.20367853,6.033893172,6.23073412,4.331807596,10.81960502,0
5.724032837,4.414971029,4.874917679,5.711500576,7.183509865,4.464316436,11.19806852,0
6.295304115,4.359914275,5.626073705,6.130116144,6.981339104,4.119810429,11.24536115,0
4.869145472,4.570440594,4.685128139,5.488733687,6.568617916,4.02890478,10.23004804,0
7.101776444,6.769881383,7.230121813,6.580841436,8.553441144,5.395112165,12.5816857,1
5.589978652,4.126651193,4.967857224,5.703137927,5.926172186,4.515917704,10.97910031,0
4.853780584,4.122273887,4.428991666,5.612889495,6.152591048,3.915355265,11.04026878,0
5.825032237,4.613365037,4.507029888,6.097441912,7.071904188,4.58792029,10.79961428,0
5.59617597,4.436259908,5.298311453,5.895392717,6.51562762,4.126177592,10.17725784,0
3.920210631,4.600616454,3.708194803,4.16995917,5.98352654,4.355304851,9.914225355,0
5.059805596,3.932913202,4.050152489,5.530431474,5.752456818,3.510668509,10.69533487,0
5.174813439,4.308275626,4.306199864,5.057467249,5.879297661,4.095856509,11.00847585,0
8.300363715,9.152296348,7.926152994,8.083286415,9.116744225,6.802732301,13.12497789,1
6.367881643,7.611621186,6.514089735,5.829114925,6.137329323,4.569532062,9.373332247,0
6.427022633,5.026168035,4.909017916,5.569565116,7.377217055,4.18674978,11.39726488,0
6.009909594,4.098202252,4.595304424,4.961279688,6.71754818,4.061440648,11.44181445,0
5.350432934,4.650073293,3.193376992,4.534446276,6.087995153,4.194937349,10.02081647,0
5.383941511,4.46176795,3.996433268,4.788523765,6.18046589,3.971840654,10.68585991,0
5.921594738,4.420838869,4.627996083,5.163333764,5.958779024,4.090163798,10.76381399,0
5.342904355,4.203005773,3.395577259,4.90820593,6.008221567,3.922637162,10.36575922,0
4.677974664,4.186095074,3.521156822,4.081513578,5.948876732,4.084388014,10.29844535,0
5.624713109,4.57710124,4.433675538,5.298104254,6.080939452,4.080137341,10.3294413,0
5.704856735,4.342774785,4.094167758,5.701349512,6.499889619,4.228227633,10.06076604,0
6.283248331,4.540162946,4.764920696,5.520875565,7.288502667,4.740661373,11.32375483,1
4.967561899,4.391933369,3.729097774,4.306093043,6.092269629,3.67217885,10.60209729,0
7.303542476,5.173322991,5.180302694,5.653132439,6.9088606,4.368611596,10.77495606,0
6.028640075,4.691348107,4.294287348,5.555937487,6.453652853,4.287686027,10.33994499,0
5.884397086,4.388661989,3.569659897,5.181051522,6.160299513,3.843007489,10.41830654,0
5.463304146,4.290156594,4.418940164,4.796575049,6.469232887,5.213015923,11.04642071,0
6.135882702,4.66986058,5.091430338,5.317991842,7.447345511,5.151495439,11.93722757,1
6.459344612,4.209685697,6.194747626,6.34299088,7.102449394,4.370323106,10.86946541,0
5.661837669,4.31727685,4.142379725,4.934018927,6.311347155,3.700311762,10.47898171,0
6.060548753,5.388032951,4.636693668,5.907169749,6.185115355,4.226243619,10.20532958,0
5.609303019,4.437723813,3.92987373,4.730969491,6.631144638,4.411901533,10.56738964,0
6.657250876,7.596980826,4.977153077,5.259658254,7.303148095,4.80655067,11.36627392,0
4.762317002,4.409872259,3.655423224,4.227704878,5.482710165,3.782131995,10.81727999,0
5.737883498,4.066709248,3.840858843,5.21127478,6.317692618,3.925959503,10.69956638,0
6.142363018,5.120161096,4.000105139,5.509163403,6.594210806,4.246656564,10.82588639,0
6.776277017,6.956116991,4.499509999,4.931454167,6.749313046,4.340472199,11.15017349,0
7.598805873,6.597317882,5.533216721,5.929604076,7.582438123,4.947360358,11.51515894,1
6.275712862,6.247249838,3.536521196,4.766272654,5.969794123,4.271708093,11.07715527,0
5.199061523,4.830063637,4.201316769,5.440246455,6.536892695,3.827462633,10.66051648,0
5.734050064,4.812749797,4.323914134,5.786805546,6.293913812,3.820426373,10.6966844,0
5.848467214,4.737021046,4.453884002,5.056924478,6.520896667,4.157810765,10.53793066,0
5.768264491,4.152312054,4.269631149,5.397142776,5.863997957,4.482354837,10.84799204,0
5.854606233,4.751155955,3.953052126,5.089637257,6.394304774,4.335440821,10.84786659,0
4.951367381,4.296585194,3.950236323,4.90445394,5.619679096,3.918494318,10.64702733,0
5.251680923,4.821063932,3.736949372,4.178704511,5.886226508,4.167215029,10.75779542,0
5.61204389,4.78593894,4.233759232,4.803312726,6.361370517,4.371441669,10.9671419,0
6.914854181,6.395150525,4.94320339,5.591995852,7.342824593,4.039971301,11.08741165,0
6.715396953,5.440354815,5.494233903,6.049976995,7.729713049,4.279823976,11.07155299,0
6.854611095,5.918745638,6.172401009,6.145270533,7.441709869,4.811361955,10.32460399,0
6.195177167,4.648889454,5.069134545,7.724323527,7.986061064,4.37813027,10.48050829,0
4.839450832,4.150788839,3.374376803,4.726441627,6.163875489,4.00489635,10.53674,0
6.226838722,5.483532423,4.318233159,5.236265807,7.015459224,4.496647216,11.32158598,0
7.188313636,5.178227051,6.198651708,6.900756609,8.014910535,5.037733883,11.67807629,0
7.256446749,7.041325418,5.913728212,6.781929709,7.583050734,4.501399879,11.44099902,0
5.874972596,4.203549724,4.482540149,5.433312553,6.791338118,3.67744417,11.13079462,0
5.948677273,4.402641281,5.037071095,5.742980987,6.620903928,4.343488668,11.10895161,0
